dataset,fold,seed,split,arm,display,recording,uid,node_index,identity,target_slot,prediction_slot,rank,correct,target_probability,dustbin_top1,hungarian_prediction_slot,hungarian_correct
rld,1,42,test,activity_only,w/o Geometry,train__20230903-19-07-30__a37ab37d.npz,20230903-19-07-30,7,RIVR,96,101,3,0,0.05256377160549164,0,101,0
rld,1,42,test,activity_only,w/o Geometry,train__20230903-19-07-30__a37ab37d.npz,20230903-19-07-30,22,RMEV,108,105,2,0,0.23962095379829407,0,105,0
rld,1,42,test,activity_only,w/o Geometry,train__20230903-19-07-30__a37ab37d.npz,20230903-19-07-30,31,AVAR,29,28,2,0,0.40369337797164917,0,28,0
rld,1,42,test,activity_only,w/o Geometry,train__20230903-19-07-30__a37ab37d.npz,20230903-19-07-30,60,RMED,105,108,2,0,0.20086590945720673,0,108,0
rld,1,42,test,activity_only,w/o Geometry,train__20230903-19-07-30__a37ab37d.npz,20230903-19-07-30,95,SMDDR,125,126,3,0,0.06057338789105415,0,126,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,0,AVAR,29,28,2,0,0.4387733042240143,0,28,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,2,RMER,107,108,3,0,0.12232443690299988,1,107,1
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,4,AIMR,14,126,131,0,1.5308951617498678e-07,1,128,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,7,RMEV,108,105,2,0,0.228035107254982,1,105,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,9,AVKR,43,77,37,0,0.009230279363691807,1,77,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,13,OLQVR,85,61,7,0,0.02172723412513733,1,15,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,17,RMEL,106,106,1,1,0.18553759157657623,0,106,1
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,21,AQR,22,135,4,0,0.022913368418812752,0,110,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,24,AVEL,33,33,1,1,0.049927882850170135,1,122,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,25,AIZL,20,54,4,0,0.028096303343772888,0,54,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,26,SMDVL,126,126,1,1,0.4156992733478546,0,126,1
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,29,ALA,21,22,6,0,0.021500252187252045,0,3,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,30,RMDVR,104,103,2,0,0.25024083256721497,0,104,1
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,37,RMDVL,103,103,1,1,0.3591234087944031,0,103,1
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,38,RMDL,100,82,54,0,0.007212074473500252,1,81,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,43,CEPVR,53,67,15,0,0.018719617277383804,0,50,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,45,FLPR,55,67,26,0,0.013673274777829647,0,130,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,49,IL2DR,67,69,40,0,0.005457406863570213,0,69,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,50,ASGL,25,84,72,0,0.004314455669373274,1,112,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,52,AIYR,19,10,27,0,0.012443842366337776,0,4,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,55,SMDVR,128,128,1,1,0.283211350440979,0,125,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,56,RMDDL,98,118,47,0,0.0006495919660665095,1,144,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,57,URYVR,142,141,3,0,0.0322759784758091,1,18,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,58,OLQDL,81,61,9,0,0.020448880270123482,1,61,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,61,AVDR,32,135,42,0,0.010645040310919285,0,115,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,64,SIAVL,115,101,66,0,0.0037984235677868128,1,100,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,65,SMBDR,121,85,48,0,0.0072666918858885765,1,16,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,72,AVJL,40,88,36,0,0.00024961118469946086,1,78,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,74,RMED,105,108,2,0,0.20776322484016418,1,108,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,78,RIVR,96,125,3,0,0.1820838451385498,0,95,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,79,OLQDR,82,33,2,0,0.0348498597741127,1,82,1
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,82,AINR,16,85,13,0,0.01851038634777069,1,85,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,86,AVAL,28,29,2,0,0.18405625224113464,1,29,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,87,OLLR,80,79,2,0,0.03754279762506485,1,42,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,88,AIBL,11,33,3,0,0.060904860496520996,1,12,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,89,VB2,144,21,125,0,0.0001732905366225168,1,66,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,91,RIAL,86,86,1,1,0.05020357295870781,0,80,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,92,ADER,5,32,28,0,0.01271471381187439,0,133,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,96,URXR,137,21,20,0,0.014245223253965378,0,131,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,97,SMBVL,122,15,20,0,0.014358388260006905,1,90,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,98,RMDDR,99,142,34,0,0.009641310200095177,1,137,0
rld,1,42,test,activity_only,w/o Geometry,train__20230904-15-09-05__8abbb802.npz,20230904-15-09-05,104,SMBVR,123,10,44,0,0.009995676577091217,0,10,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-15-40-07__b05ac7c6.npz,20230909-15-40-07,2,RMEV,108,105,2,0,0.2100229263305664,0,105,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-15-40-07__b05ac7c6.npz,20230909-15-40-07,5,RIVR,96,128,5,0,0.06301571428775787,0,128,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-15-40-07__b05ac7c6.npz,20230909-15-40-07,6,RMER,107,106,2,0,0.14790910482406616,0,106,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-15-40-07__b05ac7c6.npz,20230909-15-40-07,10,RMED,105,108,2,0,0.20493599772453308,0,108,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-15-40-07__b05ac7c6.npz,20230909-15-40-07,11,OLLR,80,12,64,0,0.0036011456977576017,1,12,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-15-40-07__b05ac7c6.npz,20230909-15-40-07,32,AVAR,29,28,2,0,0.43417444825172424,0,28,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-15-40-07__b05ac7c6.npz,20230909-15-40-07,35,SMDVR,128,126,2,0,0.3878583014011383,0,126,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-15-40-07__b05ac7c6.npz,20230909-15-40-07,37,RMEL,106,87,15,0,0.01940460503101349,0,87,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-15-40-07__b05ac7c6.npz,20230909-15-40-07,40,RMDVR,104,103,2,0,0.18657223880290985,0,103,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-15-40-07__b05ac7c6.npz,20230909-15-40-07,51,RMDR,101,100,2,0,0.0627438873052597,0,86,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-15-40-07__b05ac7c6.npz,20230909-15-40-07,54,FLPR,55,54,42,0,0.01059682946652174,0,115,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-15-40-07__b05ac7c6.npz,20230909-15-40-07,59,URYVR,142,139,3,0,0.03821786493062973,1,142,1
rld,1,42,test,activity_only,w/o Geometry,train__20230909-15-40-07__b05ac7c6.npz,20230909-15-40-07,74,AIBR,12,33,4,0,0.05387645214796066,1,33,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-15-40-07__b05ac7c6.npz,20230909-15-40-07,82,AVER,35,11,2,0,0.05753909423947334,1,98,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-15-40-07__b05ac7c6.npz,20230909-15-40-07,84,URYDR,140,141,3,0,0.029227687045931816,1,141,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-15-40-07__b05ac7c6.npz,20230909-15-40-07,94,URXR,137,113,43,0,0.008470343425869942,1,113,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-16-14-25__1ce065a5.npz,20230909-16-14-25,15,RMEV,108,106,15,0,0.01873086579144001,0,87,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-16-14-25__1ce065a5.npz,20230909-16-14-25,30,AVAR,29,11,11,0,0.012523164041340351,1,93,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-16-14-25__1ce065a5.npz,20230909-16-14-25,43,SMDVR,128,95,140,0,7.13247645762749e-05,1,49,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-16-14-25__1ce065a5.npz,20230909-16-14-25,58,RMED,105,106,8,0,0.025963427498936653,1,36,0
rld,1,42,test,activity_only,w/o Geometry,train__20230909-16-14-25__1ce065a5.npz,20230909-16-14-25,88,SMDDR,125,128,3,0,0.07822128385305405,1,125,1
rld,1,42,test,activity_only,w/o Geometry,train__20230909-16-14-25__1ce065a5.npz,20230909-16-14-25,92,RIVR,96,24,8,0,0.026745552197098732,1,24,0
rld,1,42,test,activity_only,w/o Geometry,train__20230921-17-15-33__7e38f7b1.npz,20230921-17-15-33,0,RIVL,95,126,4,0,0.01766352914273739,0,126,0
rld,1,42,test,activity_only,w/o Geometry,train__20230921-17-15-33__7e38f7b1.npz,20230921-17-15-33,9,AVAL,28,28,1,1,0.37738603353500366,0,28,1
rld,1,42,test,activity_only,w/o Geometry,train__20230921-17-15-33__7e38f7b1.npz,20230921-17-15-33,10,RMED,105,105,1,1,0.16417129337787628,1,105,1
rld,1,42,test,activity_only,w/o Geometry,train__20230921-17-15-33__7e38f7b1.npz,20230921-17-15-33,98,SMDDL,124,80,16,0,0.015619275160133839,1,80,0
rld,1,42,test,activity_only,w/o Geometry,train__20230921-17-15-33__7e38f7b1.npz,20230921-17-15-33,102,SMDVL,126,104,141,0,4.20607784690219e-06,0,104,0
rld,1,42,test,activity_only,w/o Geometry,train__20240526-19-18-14__28f19b5b.npz,20240526-19-18-14,14,AVAR,29,28,2,0,0.4535972774028778,0,28,0
rld,1,42,test,activity_only,w/o Geometry,train__20240526-19-18-14__28f19b5b.npz,20240526-19-18-14,22,RMEV,108,108,1,1,0.41265755891799927,0,108,1
rld,1,42,test,activity_only,w/o Geometry,train__20240526-19-18-14__28f19b5b.npz,20240526-19-18-14,30,SAAVR,113,79,14,0,0.016041655093431473,0,9,0
rld,1,42,test,activity_only,w/o Geometry,train__20240526-19-18-14__28f19b5b.npz,20240526-19-18-14,31,RIAR,87,85,40,0,0.0074953907169401646,0,85,0
rld,1,42,test,activity_only,w/o Geometry,train__20240526-19-18-14__28f19b5b.npz,20240526-19-18-14,45,RMDVR,104,103,2,0,0.2560911774635315,0,103,0
rld,1,42,test,activity_only,w/o Geometry,train__20240526-19-18-14__28f19b5b.npz,20240526-19-18-14,49,RMDR,101,125,5,0,0.09508699923753738,0,125,0
rld,1,42,test,activity_only,w/o Geometry,train__20240526-19-18-14__28f19b5b.npz,20240526-19-18-14,51,SMDDR,125,82,90,0,0.0020078658126294613,0,101,0
rld,1,42,test,activity_only,w/o Geometry,train__20240526-19-18-14__28f19b5b.npz,20240526-19-18-14,56,SMDVR,128,126,2,0,0.3916029930114746,0,126,0
rld,1,42,test,activity_only,w/o Geometry,train__20240526-19-18-14__28f19b5b.npz,20240526-19-18-14,66,RMED,105,107,2,0,0.18483282625675201,0,105,1
rld,1,42,test,activity_only,w/o Geometry,train__20240714-16-04-26__25b86368.npz,20240714-16-04-26,1,AVAR,29,28,2,0,0.4652298092842102,0,28,0
rld,1,42,test,activity_only,w/o Geometry,train__20240714-16-04-26__25b86368.npz,20240714-16-04-26,11,RIAR,87,105,8,0,0.015063571743667126,0,105,0
rld,1,42,test,activity_only,w/o Geometry,train__20240714-16-04-26__25b86368.npz,20240714-16-04-26,13,SMDVR,128,128,1,1,0.4735093116760254,0,128,1
rld,1,42,test,activity_only,w/o Geometry,train__20240714-16-04-26__25b86368.npz,20240714-16-04-26,22,SMDDR,125,101,12,0,0.02981867641210556,0,100,0
rld,1,42,test,activity_only,w/o Geometry,train__20240714-16-04-26__25b86368.npz,20240714-16-04-26,30,RMDVR,104,10,76,0,0.0049997856840491295,0,10,0
rld,1,42,test,activity_only,w/o Geometry,train__20240714-16-04-26__25b86368.npz,20240714-16-04-26,31,RIVR,96,95,2,0,0.2255234569311142,0,95,0
rld,1,42,test,activity_only,w/o Geometry,train__20240714-16-04-26__25b86368.npz,20240714-16-04-26,41,AWAR,45,82,27,0,0.011157482862472534,0,82,0
rld,1,42,test,activity_only,w/o Geometry,train__20240714-16-04-26__25b86368.npz,20240714-16-04-26,46,RMDR,101,101,1,1,0.1502792239189148,0,101,1
rld,1,42,test,activity_only,w/o Geometry,val__20240724-15-07-00__3bfc59cb.npz,20240724-15-07-00,2,SMDVR,128,126,2,0,0.4534750282764435,0,126,0
rld,1,42,test,activity_only,w/o Geometry,val__20240724-15-07-00__3bfc59cb.npz,20240724-15-07-00,9,AVAR,29,34,2,0,0.11118421703577042,1,28,0
rld,1,42,test,activity_only,w/o Geometry,val__20240724-15-07-00__3bfc59cb.npz,20240724-15-07-00,14,RMDDR,99,99,1,1,0.04778174310922623,0,99,1
rld,1,42,test,activity_only,w/o Geometry,val__20240724-15-07-00__3bfc59cb.npz,20240724-15-07-00,15,RIVR,96,95,2,0,0.2613254189491272,0,95,0
rld,1,42,test,activity_only,w/o Geometry,val__20240724-15-07-00__3bfc59cb.npz,20240724-15-07-00,16,RMDVR,104,103,2,0,0.16811813414096832,0,103,0
rld,1,42,test,activity_only,w/o Geometry,val__20240724-15-07-00__3bfc59cb.npz,20240724-15-07-00,27,SMDDR,125,125,1,1,0.18710091710090637,0,125,1
rld,1,42,test,activity_only,w/o Geometry,val__20240724-15-07-00__3bfc59cb.npz,20240724-15-07-00,28,RMDR,101,128,8,0,0.028189722448587418,0,128,0
rld,1,42,test,activity_only,w/o Geometry,val__20240724-15-07-00__3bfc59cb.npz,20240724-15-07-00,42,RIAR,87,86,3,0,0.04637034237384796,0,86,0
rld,1,42,test,activity_only,w/o Geometry,val__20240829-13-39-15__269f754b.npz,20240829-13-39-15,1,AVAL,28,28,1,1,0.4147147536277771,0,28,1
rld,1,42,test,activity_only,w/o Geometry,val__20240829-13-39-15__269f754b.npz,20240829-13-39-15,4,RIVL,95,101,4,0,0.11137779802083969,0,101,0
rld,1,42,test,activity_only,w/o Geometry,val__20240829-13-39-15__269f754b.npz,20240829-13-39-15,8,SMDVL,126,126,1,1,0.5899698138237,0,126,1
rld,1,42,test,activity_only,w/o Geometry,val__20240829-13-39-15__269f754b.npz,20240829-13-39-15,12,RMEV,108,79,123,0,0.00048390388838015497,0,9,0
rld,1,42,test,activity_only,w/o Geometry,val__20240829-13-39-15__269f754b.npz,20240829-13-39-15,25,RMED,105,105,1,1,0.22170484066009521,0,120,0
rld,1,42,test,activity_only,w/o Geometry,val__20240829-13-39-15__269f754b.npz,20240829-13-39-15,30,RID,91,91,1,1,0.1389417201280594,1,91,1
rld,1,42,test,activity_only,w/o Geometry,val__20240829-13-39-15__269f754b.npz,20240829-13-39-15,33,SMDVR,128,128,1,1,0.4497772455215454,0,128,1
rld,1,42,test,activity_only,w/o Geometry,val__20240829-13-39-15__269f754b.npz,20240829-13-39-15,42,RIAR,87,85,24,0,0.012148653157055378,0,85,0
rld,1,42,test,activity_only,w/o Geometry,val__20240829-13-39-15__269f754b.npz,20240829-13-39-15,78,RIAL,86,80,15,0,0.015039731748402119,1,94,0
rld,1,42,test,activity_only,w/o Geometry,val__20240829-13-39-15__269f754b.npz,20240829-13-39-15,82,RMDL,100,33,52,0,0.006106670014560223,1,82,0
rld,1,42,test,activity_only,w/o Geometry,val__20240829-13-39-15__269f754b.npz,20240829-13-39-15,85,AVAR,29,28,2,0,0.4263255000114441,0,29,1
rld,1,42,test,activity_only,w/o Geometry,val__20240829-13-39-15__269f754b.npz,20240829-13-39-15,95,AVER,35,33,2,0,0.07685922086238861,1,33,0
rld,1,42,test,activity_only,w/o Geometry,val__20240829-13-39-15__269f754b.npz,20240829-13-39-15,100,AWAL,44,68,11,0,0.01988958939909935,1,134,0
rld,1,42,test,activity_only,w/o Geometry,val__20240829-13-39-15__269f754b.npz,20240829-13-39-15,101,ADFL,6,84,20,0,0.013934943825006485,0,81,0
rld,1,42,test,activity_only,w/o Geometry,val__20240829-13-39-15__269f754b.npz,20240829-13-39-15,108,RMDVL,103,103,1,1,0.13767488300800323,0,103,1
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,6,AVAL,27,103,2,0,0.31380215287208557,0,103,0
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,23,SMDVR,128,128,1,1,0.548950731754303,0,128,1
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,35,SMDDL,124,124,1,1,0.1198306456208229,1,124,1
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,36,ADFR,4,4,1,1,0.29669487476348877,0,4,1
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,38,AWAL,44,8,2,0,0.12198224663734436,0,8,0
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,43,SAAVL,112,88,3,0,0.09270428866147995,0,88,0
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,50,RIVR,96,96,1,1,0.5222952961921692,0,96,1
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,52,AVAR,28,28,1,1,0.47002720832824707,0,113,0
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,62,RMEV,108,85,13,0,0.001973032485693693,1,85,0
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,67,AWAR,45,117,52,0,0.00047313323011621833,0,117,0
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,69,SMDVL,126,126,1,1,0.4484143555164337,0,126,1
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,72,SMDDR,125,125,1,1,0.056608010083436966,1,119,0
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,73,RMDVR,104,104,1,1,0.45264971256256104,0,104,1
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,75,RIVL,95,95,1,1,0.4841478168964386,0,95,1
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,86,RIAR,89,89,1,1,0.4164966940879822,0,89,1
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,87,RMED,105,105,1,1,0.6638726592063904,0,105,1
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,90,ADFL,3,135,5,0,0.03061818890273571,0,135,0
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,104,RIAL,88,126,2,0,0.211414635181427,0,112,0
rld,2,42,test,geometry_only,w/o Activity,test__20240902-16-12-10__7647f7b0.npz,20240902-16-12-10,108,RMDR,101,101,1,1,0.23156288266181946,0,101,1
rld,2,42,test,geometry_only,w/o Activity,test__20240902-18-51-10__65122831.npz,20240902-18-51-10,5,RMEV,108,108,1,1,0.8252056837081909,0,108,1
rld,2,42,test,geometry_only,w/o Activity,test__20240902-18-51-10__65122831.npz,20240902-18-51-10,6,RIVL,95,70,2,0,0.09114593267440796,1,4,0
rld,2,42,test,geometry_only,w/o Activity,test__20240902-18-51-10__65122831.npz,20240902-18-51-10,8,RMED,105,105,1,1,0.3123798966407776,1,50,0
rld,2,42,test,geometry_only,w/o Activity,test__20240902-18-51-10__65122831.npz,20240902-18-51-10,13,AVAR,28,33,8,0,0.031156601384282112,0,33,0
rld,2,42,test,geometry_only,w/o Activity,test__20240902-18-51-10__65122831.npz,20240902-18-51-10,19,RID,91,91,1,1,0.3552895784378052,1,91,1
rld,2,42,test,geometry_only,w/o Activity,test__20240902-18-51-10__65122831.npz,20240902-18-51-10,22,SMDDL,124,1,17,0,0.009451019577682018,1,1,0
rld,2,42,test,geometry_only,w/o Activity,test__20240902-18-51-10__65122831.npz,20240902-18-51-10,27,SMDVL,126,25,3,0,0.15830935537815094,0,25,0
rld,2,42,test,geometry_only,w/o Activity,test__20240902-18-51-10__65122831.npz,20240902-18-51-10,28,RMDL,100,100,1,1,0.4393408000469208,0,100,1
rld,2,42,test,geometry_only,w/o Activity,test__20240902-18-51-10__65122831.npz,20240902-18-51-10,30,AVER,33,9,3,0,0.14008502662181854,0,9,0
rld,2,42,test,geometry_only,w/o Activity,test__20240902-18-51-10__65122831.npz,20240902-18-51-10,45,SMDDR,125,99,2,0,0.11256828904151917,1,125,1
rld,2,42,test,geometry_only,w/o Activity,test__20240902-18-51-10__65122831.npz,20240902-18-51-10,52,SMDVR,128,104,4,0,0.05165627971291542,0,89,0
rld,2,42,test,geometry_only,w/o Activity,test__20240902-18-51-10__65122831.npz,20240902-18-51-10,58,CEPDR,51,137,3,0,0.045858729630708694,0,137,0
